Freq.	V(n022)
4.84172367583902e+007	(-1.52528832291935e+002dB,7.40446946622946e+001°)
4.85288500161923e+007	(-1.52541744358897e+002dB,7.40767306227057e+001°)
4.86407205691263e+007	(-1.52554547927479e+002dB,7.41088067347491e+001°)
4.87528490103187e+007	(-1.52567243366652e+002dB,7.41409205391303e+001°)
4.88652359342634e+007	(-1.52579831044559e+002dB,7.41730696102974e+001°)
4.89778819368246e+007	(-1.52592311328499e+002dB,7.42052515561229e+001°)
4.90907876152403e+007	(-1.52604684584911e+002dB,7.42374640176609e+001°)
4.92039535681250e+007	(-1.52616951179359e+002dB,7.42697046688361e+001°)
4.93173803954734e+007	(-1.52629111476504e+002dB,7.43019712161721e+001°)
4.94310686986633e+007	(-1.52641165840102e+002dB,7.43342613985405e+001°)
4.95450190804588e+007	(-1.52653114632980e+002dB,7.43665729868123e+001°)
4.96592321450133e+007	(-1.52664958217022e+002dB,7.43989037836636e+001°)
4.97737084978732e+007	(-1.52676696953150e+002dB,7.44312516232078e+001°)
4.98884487459808e+007	(-1.52688331201316e+002dB,7.44636143707931e+001°)
5.00034534976774e+007	(-1.52699861320482e+002dB,7.44959899226600e+001°)
5.01187233627067e+007	(-1.52711287668607e+002dB,7.45283762057066e+001°)
5.02342589522182e+007	(-1.52722610602634e+002dB,7.45607711771875e+001°)
5.03500608787699e+007	(-1.52733830478473e+002dB,7.45931728244353e+001°)
5.04661297563322e+007	(-1.52744947650996e+002dB,7.46255791645895e+001°)
5.05824662002907e+007	(-1.52755962474010e+002dB,7.46579882443162e+001°)
5.06990708274497e+007	(-1.52766875300261e+002dB,7.46903981395263e+001°)
5.08159442560353e+007	(-1.52777686481405e+002dB,7.47228069551035e+001°)
5.09330871056987e+007	(-1.52788396368013e+002dB,7.47552128246292e+001°)
5.10504999975197e+007	(-1.52799005309544e+002dB,7.47876139101100e+001°)
5.11681835540098e+007	(-1.52809513654346e+002dB,7.48200084016890e+001°)
5.12861383991155e+007	(-1.52819921749638e+002dB,7.48523945173862e+001°)
5.14043651582216e+007	(-1.52830229941497e+002dB,7.48847705028181e+001°)
5.15228644581545e+007	(-1.52840438574861e+002dB,7.49171346309318e+001°)
5.16416369271859e+007	(-1.52850547993501e+002dB,7.49494852017193e+001°)
5.17606831950356e+007	(-1.52860558540027e+002dB,7.49818205419766e+001°)
5.18800038928749e+007	(-1.52870470555869e+002dB,7.50141390049803e+001°)
5.19995996533303e+007	(-1.52880284381275e+002dB,7.50464389702938e+001°)
5.21194711104867e+007	(-1.52890000355293e+002dB,7.50787188434309e+001°)
5.22396188998906e+007	(-1.52899618815776e+002dB,7.51109770556219e+001°)
5.23600436585536e+007	(-1.52909140099361e+002dB,7.51432120635515e+001°)
5.24807460249557e+007	(-1.52918564541469e+002dB,7.51754223490723e+001°)
5.26017266390490e+007	(-1.52927892476298e+002dB,7.52076064189715e+001°)
5.27229861422606e+007	(-1.52937124236810e+002dB,7.52397628046718e+001°)
5.28445251774964e+007	(-1.52946260154732e+002dB,7.52718900620050e+001°)
5.29663443891440e+007	(-1.52955300560540e+002dB,7.53039867709255e+001°)
5.30884444230770e+007	(-1.52964245783467e+002dB,7.53360515352746e+001°)
5.32108259266576e+007	(-1.52973096151478e+002dB,7.53680829825064e+001°)
5.33334895487402e+007	(-1.52981851991285e+002dB,7.54000797634372e+001°)
5.34564359396752e+007	(-1.52990513628326e+002dB,7.54320405519821e+001°)
5.35796657513122e+007	(-1.52999081386771e+002dB,7.54639640449133e+001°)
5.37031796370032e+007	(-1.53007555589507e+002dB,7.54958489616154e+001°)
5.38269782516067e+007	(-1.53015936558143e+002dB,7.55276940438062e+001°)
5.39510622514906e+007	(-1.53024224612999e+002dB,7.55594980553022e+001°)
5.40754322945359e+007	(-1.53032420073107e+002dB,7.55912597817865e+001°)
5.42000890401401e+007	(-1.53040523256204e+002dB,7.56229780305380e+001°)
5.43250331492210e+007	(-1.53048534478733e+002dB,7.56546516301864e+001°)
5.44502652842197e+007	(-1.53056454055833e+002dB,7.56862794304942e+001°)
5.45757861091047e+007	(-1.53064282301345e+002dB,7.57178603020697e+001°)
5.47015962893747e+007	(-1.53072019527800e+002dB,7.57493931361855e+001°)
5.48276964920628e+007	(-1.53079666046425e+002dB,7.57808768444924e+001°)
5.49540873857399e+007	(-1.53087222167136e+002dB,7.58123103587793e+001°)
5.50807696405177e+007	(-1.53094688198540e+002dB,7.58436926307722e+001°)
5.52077439280530e+007	(-1.53102064447926e+002dB,7.58750226318765e+001°)
5.53350109215509e+007	(-1.53109351221273e+002dB,7.59062993529427e+001°)
5.54625712957683e+007	(-1.53116548823246e+002dB,7.59375218040294e+001°)
5.55904257270175e+007	(-1.53123657557188e+002dB,7.59686890142011e+001°)
5.57185748931701e+007	(-1.53130677725132e+002dB,7.59998000312705e+001°)
5.58470194736601e+007	(-1.53137609627789e+002dB,7.60308539215834e+001°)
5.59757601494880e+007	(-1.53144453564554e+002dB,7.60618497697812e+001°)
5.61047976032240e+007	(-1.53151209833505e+002dB,7.60927866786007e+001°)
5.62341325190118e+007	(-1.53157878731403e+002dB,7.61236637686297e+001°)
5.63637655825723e+007	(-1.53164460553693e+002dB,7.61544801781028e+001°)
5.64936974812070e+007	(-1.53170955594502e+002dB,7.61852350626630e+001°)
5.66239289038020e+007	(-1.53177364146641e+002dB,7.62159275951671e+001°)
5.67544605408314e+007	(-1.53183686501611e+002dB,7.62465569654489e+001°)
5.68852930843607e+007	(-1.53189922949598e+002dB,7.62771223801206e+001°)
5.70164272280513e+007	(-1.53196073779473e+002dB,7.63076230623548e+001°)
5.71478636671632e+007	(-1.53202139278802e+002dB,7.63380582516689e+001°)
5.72796030985593e+007	(-1.53208119733838e+002dB,7.63684272037254e+001°)
5.74116462207091e+007	(-1.53214015429533e+002dB,7.63987291901153e+001°)
5.75439937336920e+007	(-1.53219826649532e+002dB,7.64289634981682e+001°)
5.76766463392013e+007	(-1.53225553676176e+002dB,7.64591294307222e+001°)
5.78096047405480e+007	(-1.53231196790511e+002dB,7.64892263059486e+001°)
5.79428696426642e+007	(-1.53236756272281e+002dB,7.65192534571285e+001°)
5.80764417521073e+007	(-1.53242232399942e+002dB,7.65492102324794e+001°)
5.82103217770632e+007	(-1.53247625450654e+002dB,7.65790959949337e+001°)
5.83445104273504e+007	(-1.53252935700291e+002dB,7.66089101219510e+001°)
5.84790084144240e+007	(-1.53258163423440e+002dB,7.66386520053336e+001°)
5.86138164513787e+007	(-1.53263308893410e+002dB,7.66683210510165e+001°)
5.87489352529535e+007	(-1.53268372382229e+002dB,7.66979166789033e+001°)
5.88843655355346e+007	(-1.53273354160654e+002dB,7.67274383226410e+001°)
5.90201080171601e+007	(-1.53278254498168e+002dB,7.67568854294736e+001°)
5.91561634175230e+007	(-1.53283073662989e+002dB,7.67862574600243e+001°)
5.92925324579755e+007	(-1.53287811922071e+002dB,7.68155538881333e+001°)
5.94292158615328e+007	(-1.53292469541114e+002dB,7.68447742006540e+001°)
5.95662143528765e+007	(-1.53297046784556e+002dB,7.68739178973022e+001°)
5.97035286583591e+007	(-1.53301543915594e+002dB,7.69029844904413e+001°)
5.98411595060073e+007	(-1.53305961196175e+002dB,7.69319735049448e+001°)
5.99791076255262e+007	(-1.53310298887007e+002dB,7.69608844779890e+001°)
6.01173737483030e+007	(-1.53314557247558e+002dB,7.69897169588949e+001°)
6.02559586074109e+007	(-1.53318736536071e+002dB,7.70184705089515e+001°)
6.03948629376130e+007	(-1.53322837009562e+002dB,7.70471447012541e+001°)
6.05340874753664e+007	(-1.53326858923821e+002dB,7.70757391205201e+001°)
6.06736329588255e+007	(-1.53330802533428e+002dB,7.71042533629341e+001°)
6.08135001278467e+007	(-1.53334668091749e+002dB,7.71326870359835e+001°)
6.09536897239917e+007	(-1.53338455850947e+002dB,7.71610397582830e+001°)
6.10942024905320e+007	(-1.53342166061982e+002dB,7.71893111594290e+001°)
6.12350391724520e+007	(-1.53345798974624e+002dB,7.72175008798254e+001°)
6.13762005164540e+007	(-1.53349354837450e+002dB,7.72456085705260e+001°)
6.15176872709614e+007	(-1.53352833897855e+002dB,7.72736338931009e+001°)
6.16595001861227e+007	(-1.53356236402062e+002dB,7.73015765194360e+001°)
6.18016400138160e+007	(-1.53359562595113e+002dB,7.73294361316236e+001°)
6.19441075076525e+007	(-1.53362812720891e+002dB,7.73572124217814e+001°)
6.20869034229807e+007	(-1.53365987022119e+002dB,7.73849050919195e+001°)
6.22300285168902e+007	(-1.53369085740362e+002dB,7.74125138537831e+001°)
6.23734835482161e+007	(-1.53372109116041e+002dB,7.74400384286953e+001°)
6.25172692775427e+007	(-1.53375057388435e+002dB,7.74674785474426e+001°)
6.26613864672076e+007	(-1.53377930795687e+002dB,7.74948339500816e+001°)
6.28058358813058e+007	(-1.53380729574813e+002dB,7.75221043858487e+001°)
6.29506182856937e+007	(-1.53383453961702e+002dB,7.75492896129858e+001°)
6.30957344479932e+007	(-1.53386104191130e+002dB,7.75763893986109e+001°)
6.32411851375957e+007	(-1.53388680496764e+002dB,7.76034035185703e+001°)
6.33869711256664e+007	(-1.53391183111163e+002dB,7.76303317573223e+001°)
6.35330931851480e+007	(-1.53393612265794e+002dB,7.76571739077837e+001°)
6.36795520907652e+007	(-1.53395968191030e+002dB,7.76839297711981e+001°)
6.38263486190284e+007	(-1.53398251116161e+002dB,7.77105991570179e+001°)
6.39734835482383e+007	(-1.53400461269400e+002dB,7.77371818827555e+001°)
6.41209576584896e+007	(-1.53402598877890e+002dB,7.77636777738681e+001°)
6.42687717316753e+007	(-1.53404664167707e+002dB,7.77900866636237e+001°)
6.44169265514910e+007	(-1.53406657363874e+002dB,7.78164083929713e+001°)
6.45654229034388e+007	(-1.53408578690362e+002dB,7.78426428104221e+001°)
6.47142615748315e+007	(-1.53410428370095e+002dB,7.78687897719300e+001°)
6.48634433547969e+007	(-1.53412206624963e+002dB,7.78948491407552e+001°)
6.50129690342821e+007	(-1.53413913675828e+002dB,7.79208207873604e+001°)
6.51628394060572e+007	(-1.53415549742523e+002dB,7.79467045892824e+001°)
6.53130552647201e+007	(-1.53417115043871e+002dB,7.79725004310128e+001°)
6.54636174067003e+007	(-1.53418609797677e+002dB,7.79982082038916e+001°)
6.56145266302633e+007	(-1.53420034220751e+002dB,7.80238278059797e+001°)
6.57657837355148e+007	(-1.53421388528903e+002dB,7.80493591419500e+001°)
6.59173895244048e+007	(-1.53422672936956e+002dB,7.80748021229865e+001°)
6.60693448007322e+007	(-1.53423887658750e+002dB,7.81001566666501e+001°)
6.62216503701487e+007	(-1.53425032907150e+002dB,7.81254226968022e+001°)
6.63743070401633e+007	(-1.53426108894051e+002dB,7.81506001434608e+001°)
6.65273156201465e+007	(-1.53427115830389e+002dB,7.81756889427098e+001°)
6.66806769213345e+007	(-1.53428053926145e+002dB,7.82006890366051e+001°)
6.68343917568337e+007	(-1.53428923390356e+002dB,7.82256003730588e+001°)
6.69884609416248e+007	(-1.53429724431109e+002dB,7.82504229057193e+001°)
6.71428852925673e+007	(-1.53430457255569e+002dB,7.82751565939018e+001°)
6.72976656284038e+007	(-1.53431122069966e+002dB,7.82998014024783e+001°)
6.74528027697642e+007	(-1.53431719079614e+002dB,7.83243573017576e+001°)
6.76082975391701e+007	(-1.53432248488914e+002dB,7.83488242674153e+001°)
6.77641507610393e+007	(-1.53432710501359e+002dB,7.83732022803791e+001°)
6.79203632616902e+007	(-1.53433105319548e+002dB,7.83974913267416e+001°)
6.80769358693458e+007	(-1.53433433145183e+002dB,7.84216913976597e+001°)
6.82338694141386e+007	(-1.53433694179081e+002dB,7.84458024892801e+001°)
6.83911647281145e+007	(-1.53433888621185e+002dB,7.84698246026110e+001°)
6.85488226452376e+007	(-1.53434016670564e+002dB,7.84937577434715e+001°)
6.87068440013946e+007	(-1.53434078525419e+002dB,7.85176019223801e+001°)
6.88652296343990e+007	(-1.53434074383099e+002dB,7.85413571544632e+001°)
6.90239803839955e+007	(-1.53434004440101e+002dB,7.85650234593858e+001°)
6.91830970918649e+007	(-1.53433868892076e+002dB,7.85886008612472e+001°)
6.93425806016281e+007	(-1.53433667933837e+002dB,7.86120893885122e+001°)
6.95024317588508e+007	(-1.53433401759369e+002dB,7.86354890739131e+001°)
6.96626514110479e+007	(-1.53433070561832e+002dB,7.86587999543730e+001°)
6.98232404076881e+007	(-1.53432674533569e+002dB,7.86820220709268e+001°)
6.99841996001982e+007	(-1.53432213866112e+002dB,7.87051554686423e+001°)
7.01455298419679e+007	(-1.53431688750188e+002dB,7.87282001965305e+001°)
7.03072319883541e+007	(-1.53431099375733e+002dB,7.87511563074745e+001°)
7.04693068966853e+007	(-1.53430445931886e+002dB,7.87740238581535e+001°)
7.06317554262668e+007	(-1.53429728607004e+002dB,7.87968029089671e+001°)
7.07945784383843e+007	(-1.53428947588665e+002dB,7.88194935239558e+001°)
7.09577767963093e+007	(-1.53428103063681e+002dB,7.88420957707227e+001°)
7.11213513653032e+007	(-1.53427195218098e+002dB,7.88646097203786e+001°)
7.12853030126222e+007	(-1.53426224237199e+002dB,7.88870354474495e+001°)
7.14496326075215e+007	(-1.53425190305524e+002dB,7.89093730298120e+001°)
7.16143410212603e+007	(-1.53424093606860e+002dB,7.89316225486287e+001°)
7.17794291271062e+007	(-1.53422934324263e+002dB,7.89537840882800e+001°)
7.19448978003399e+007	(-1.53421712640051e+002dB,7.89758577362776e+001°)
7.21107479182599e+007	(-1.53420428735819e+002dB,7.89978435832225e+001°)
7.22769803601869e+007	(-1.53419082792442e+002dB,7.90197417227243e+001°)
7.24435960074688e+007	(-1.53417674990079e+002dB,7.90415522513385e+001°)
7.26105957434852e+007	(-1.53416205508188e+002dB,7.90632752684973e+001°)
7.27779804536520e+007	(-1.53414674525516e+002dB,7.90849108764527e+001°)
7.29457510254264e+007	(-1.53413082220130e+002dB,7.91064591802136e+001°)
7.31139083483112e+007	(-1.53411428769393e+002dB,7.91279202874872e+001°)
7.32824533138598e+007	(-1.53409714349995e+002dB,7.91492943086027e+001°)
7.34513868156808e+007	(-1.53407939137946e+002dB,7.91705813564674e+001°)
7.36207097494428e+007	(-1.53406103308587e+002dB,7.91917815465022e+001°)
7.37904230128793e+007	(-1.53404207036592e+002dB,7.92128949965793e+001°)
7.39605275057929e+007	(-1.53402250495976e+002dB,7.92339218269773e+001°)
7.41310241300607e+007	(-1.53400233860106e+002dB,7.92548621603112e+001°)
7.43019137896391e+007	(-1.53398157301697e+002dB,7.92757161214688e+001°)
7.44731973905678e+007	(-1.53396020992824e+002dB,7.92964838375939e+001°)
7.46448758409754e+007	(-1.53393825104928e+002dB,7.93171654379863e+001°)
7.48169500510841e+007	(-1.53391569808818e+002dB,7.93377610540759e+001°)
7.49894209332142e+007	(-1.53389255274683e+002dB,7.93582708193610e+001°)
7.51622894017891e+007	(-1.53386881672087e+002dB,7.93786948693549e+001°)
7.53355563733402e+007	(-1.53384449169988e+002dB,7.93990333415585e+001°)
7.55092227665118e+007	(-1.53381957936731e+002dB,7.94192863753595e+001°)
7.56832895020657e+007	(-1.53379408140064e+002dB,7.94394541120405e+001°)
7.58577575028866e+007	(-1.53376799947133e+002dB,7.94595366946807e+001°)
7.60326276939863e+007	(-1.53374133524501e+002dB,7.94795342681485e+001°)
7.62079010025093e+007	(-1.53371409038136e+002dB,7.94994469790299e+001°)
7.63835783577371e+007	(-1.53368626653434e+002dB,7.95192749755840e+001°)
7.65596606910935e+007	(-1.53365786535213e+002dB,7.95390184077066e+001°)
7.67361489361497e+007	(-1.53362888847720e+002dB,7.95586774268794e+001°)
7.69130440286287e+007	(-1.53359933754636e+002dB,7.95782521861243e+001°)
7.70903469064107e+007	(-1.53356921419088e+002dB,7.95977428399641e+001°)
7.72680585095378e+007	(-1.53353852003645e+002dB,7.96171495443748e+001°)
7.74461797802194e+007	(-1.53350725670328e+002dB,7.96364724567433e+001°)
7.76247116628366e+007	(-1.53347542580615e+002dB,7.96557117358323e+001°)
7.78036551039478e+007	(-1.53344302895440e+002dB,7.96748675417303e+001°)
7.79830110522932e+007	(-1.53341006775208e+002dB,7.96939400358198e+001°)
7.81627804588002e+007	(-1.53337654379794e+002dB,7.97129293807245e+001°)
7.83429642765883e+007	(-1.53334245868547e+002dB,7.97318357402906e+001°)
7.85235634609742e+007	(-1.53330781400297e+002dB,7.97506592795260e+001°)
7.87045789694768e+007	(-1.53327261133355e+002dB,7.97694001645799e+001°)
7.88860117618223e+007	(-1.53323685225529e+002dB,7.97880585626936e+001°)
7.90678627999493e+007	(-1.53320053834118e+002dB,7.98066346421663e+001°)
7.92501330480139e+007	(-1.53316367115917e+002dB,7.98251285723327e+001°)
7.94328234723948e+007	(-1.53312625227230e+002dB,7.98435405235021e+001°)
7.96159350416985e+007	(-1.53308828323868e+002dB,7.98618706669401e+001°)
7.97994687267642e+007	(-1.53304976561148e+002dB,7.98801191748440e+001°)
7.99834255006693e+007	(-1.53301070093916e+002dB,7.98982862202726e+001°)
8.01678063387342e+007	(-1.53297109076527e+002dB,7.99163719771657e+001°)
8.03526122185280e+007	(-1.53293093662870e+002dB,7.99343766202513e+001°)
8.05378441198728e+007	(-1.53289024006363e+002dB,7.99523003250696e+001°)
8.07235030248499e+007	(-1.53284900259954e+002dB,7.99701432679001e+001°)
8.09095899178042e+007	(-1.53280722576136e+002dB,7.99879056257583e+001°)
8.10961057853500e+007	(-1.53276491106938e+002dB,8.00055875763385e+001°)
8.12830516163758e+007	(-1.53272206003941e+002dB,8.00231892980117e+001°)
8.14704284020497e+007	(-1.53267867418276e+002dB,8.00407109697779e+001°)
8.16582371358249e+007	(-1.53263475500625e+002dB,8.00581527712360e+001°)
8.18464788134446e+007	(-1.53259030401235e+002dB,8.00755148825764e+001°)
8.20351544329473e+007	(-1.53254532269913e+002dB,8.00927974845186e+001°)
8.22242649946725e+007	(-1.53249981256032e+002dB,8.01100007583066e+001°)
8.24138115012656e+007	(-1.53245377508535e+002dB,8.01271248856917e+001°)
8.26037949576831e+007	(-1.53240721175943e+002dB,8.01441700488793e+001°)
8.27942163711986e+007	(-1.53236012406354e+002dB,8.01611364305127e+001°)
8.29850767514073e+007	(-1.53231251347444e+002dB,8.01780242136572e+001°)
8.31763771102321e+007	(-1.53226438146481e+002dB,8.01948335817618e+001°)
8.33681184619283e+007	(-1.53221572950318e+002dB,8.02115647186439e+001°)
8.35603018230896e+007	(-1.53216655905401e+002dB,8.02282178084583e+001°)
8.37529282126530e+007	(-1.53211687157776e+002dB,8.02447930356704e+001°)
8.39459986519044e+007	(-1.53206666853085e+002dB,8.02612905850460e+001°)
8.41395141644841e+007	(-1.53201595136577e+002dB,8.02777106416183e+001°)
8.43334757763920e+007	(-1.53196472153102e+002dB,8.02940533906613e+001°)
8.45278845159934e+007	(-1.53191298047129e+002dB,8.03103190176815e+001°)
8.47227414140239e+007	(-1.53186072962734e+002dB,8.03265077083715e+001°)
8.49180475035956e+007	(-1.53180797043609e+002dB,8.03426196486217e+001°)
8.51138038202018e+007	(-1.53175470433073e+002dB,8.03586550244746e+001°)
8.53100114017230e+007	(-1.53170093274061e+002dB,8.03746140221081e+001°)
8.55066712884323e+007	(-1.53164665709141e+002dB,8.03904968278184e+001°)
8.57037845230008e+007	(-1.53159187880506e+002dB,8.04063036280051e+001°)
8.59013521505033e+007	(-1.53153659929982e+002dB,8.04220346091408e+001°)
8.60993752184237e+007	(-1.53148081999034e+002dB,8.04376899577586e+001°)
8.62978547766606e+007	(-1.53142454228765e+002dB,8.04532698604328e+001°)
8.64967918775328e+007	(-1.53136776759916e+002dB,8.04687745037580e+001°)
8.66961875757851e+007	(-1.53131049732881e+002dB,8.04842040743308e+001°)
8.68960429285935e+007	(-1.53125273287692e+002dB,8.04995587587329e+001°)
8.70963589955713e+007	(-1.53119447564038e+002dB,8.05148387435200e+001°)
8.72971368387743e+007	(-1.53113572701258e+002dB,8.05300442151879e+001°)
8.74983775227067e+007	(-1.53107648838351e+002dB,8.05451753601743e+001°)
8.77000821143264e+007	(-1.53101676113970e+002dB,8.05602323648361e+001°)
